2024-10-04 16:17:18,626:root:INFO:Saving logs to ./time_sync_posthoc.log
2024-10-04 16:17:18,632:root:INFO:Loading XDF events from \\fileserver.dccn.nl\project\3025011.01\pilots\pilot_data_davide\pilot_01\day2\pilot_01_d2_speech_lsl.xdf
2024-10-04 16:17:18,633:pyxdf.pyxdf:INFO:Importing XDF file \\fileserver.dccn.nl\project\3025011.01\pilots\pilot_data_davide\pilot_01\day2\pilot_01_d2_speech_lsl.xdf...
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1023659 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1028925 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1038346 bytes, length=22, StreamId=3
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1038370 bytes, length=22, StreamId=6
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1038394 bytes, length=22, StreamId=4
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1038418 bytes, length=22, StreamId=7
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1038442 bytes, length=22, StreamId=5
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1038466 bytes, length=22, StreamId=2
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1038490 bytes, length=22, StreamId=1
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1038514 bytes, length=22, StreamId=8
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1038541 bytes, length=3115, StreamId=7
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1041661 bytes, length=71003, StreamId=5
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1112669 bytes, length=2561, StreamId=8
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1115235 bytes, length=4211, StreamId=6
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1119451 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1128875 bytes, length=3091, StreamId=7
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1131971 bytes, length=73019, StreamId=5
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1204995 bytes, length=2461, StreamId=8
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1207461 bytes, length=6311, StreamId=6
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1213777 bytes, length=12779, StreamId=4
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1226561 bytes, length=3120, StreamId=7
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1229686 bytes, length=72312, StreamId=5
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1302003 bytes, length=2561, StreamId=8
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1304569 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,279:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1309835 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1319259 bytes, length=3084, StreamId=7
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1322348 bytes, length=2461, StreamId=8
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1324814 bytes, length=70859, StreamId=5
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1395678 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1400944 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1410368 bytes, length=3128, StreamId=7
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1413501 bytes, length=72888, StreamId=5
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1486394 bytes, length=2511, StreamId=8
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1488910 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1494176 bytes, length=12779, StreamId=4
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1506960 bytes, length=3123, StreamId=7
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1510088 bytes, length=71003, StreamId=5
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1581096 bytes, length=2536, StreamId=8
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1583637 bytes, length=4211, StreamId=6
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1587853 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1597277 bytes, length=2486, StreamId=8
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1599768 bytes, length=3141, StreamId=7
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1602914 bytes, length=73451, StreamId=5
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1676370 bytes, length=6311, StreamId=6
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1682686 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1692110 bytes, length=3117, StreamId=7
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1695232 bytes, length=2436, StreamId=8
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1697673 bytes, length=70584, StreamId=5
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1768262 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1773528 bytes, length=12779, StreamId=4
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1786332 bytes, length=2511, StreamId=8
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1788848 bytes, length=3110, StreamId=7
2024-10-04 16:17:40,490:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1791963 bytes, length=73595, StreamId=5
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1865563 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1870829 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1880253 bytes, length=3112, StreamId=7
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1883370 bytes, length=71016, StreamId=5
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1954391 bytes, length=2486, StreamId=8
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1956882 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1962148 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1971569 bytes, length=22, StreamId=3
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1971593 bytes, length=22, StreamId=6
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1971617 bytes, length=22, StreamId=7
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1971641 bytes, length=22, StreamId=4
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1971665 bytes, length=22, StreamId=2
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1971689 bytes, length=22, StreamId=5
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1971713 bytes, length=22, StreamId=1
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 4 at 1971737 bytes, length=22, StreamId=8
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1971764 bytes, length=3133, StreamId=7
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 1974902 bytes, length=72443, StreamId=5
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2047350 bytes, length=2536, StreamId=8
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2049891 bytes, length=5261, StreamId=6
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2055157 bytes, length=12107, StreamId=4
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2067269 bytes, length=3105, StreamId=7
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2070379 bytes, length=2511, StreamId=8
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2072895 bytes, length=71291, StreamId=5
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2144191 bytes, length=4211, StreamId=6
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2148407 bytes, length=9419, StreamId=4
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2157831 bytes, length=3125, StreamId=7
2024-10-04 16:17:40,613:pyxdf.pyxdf:DEBUG: Read tag: 3 at 2160961 bytes, length=2486, StreamId=8
